id,carat,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,price
LD11604177,5.29,Round,VS2,G,None,Ideal,61.4,Medium,1.0,Excellent,Excellent,57.0,"$137,905"
LD12418486,5.11,Round,VS2,H,None,Ideal,61.5,None,1.01,Excellent,Excellent,56.0,"$137,816"
LD05606091,3.01,Round,IF,D,None,Ideal,61.9,None,1.01,Excellent,Very Good,56.0,"$137,744"
LD12073223,5.01,Round,VVS2,H,None,Ideal,63.2,None,1.01,Very Good,Very Good,56.0,"$136,858"
LD12468309,5.02,Round,VS1,D,None,Ideal,63.4,Medium,1.01,Excellent,Excellent,56.0,"$135,673"
LD12579614,3.21,Round,VVS1,D,None,Ideal,60.7,None,1.01,Excellent,Excellent,59.0,"$135,493"
LD13968128,3.35,Round,IF,D,None,Ideal,60.7,None,1.0,Excellent,Excellent,60.0,"$135,421"
LD10702992,5.01,Round,VS1,F,None,Ideal,60.4,Medium,1.01,Excellent,Very Good,60.0,"$134,584"
LD13875802,5.01,Round,VS1,G,None,Ideal,62.7,Medium,1.01,Excellent,Excellent,57.0,"$134,243"
LD12043639,4.08,Round,VVS2,E,None,Ideal,62.6,None,1.01,Excellent,Excellent,57.0,"$133,600"
LD13350081,5.04,Round,SI1,D,None,Ideal,63.1,None,1.01,Excellent,Excellent,57.0,"$133,579"
LD08690314,4.04,Round,VS1,D,None,Very Good,62.3,Strong,1.0,Excellent,Very Good,56.0,"$133,320"
LD05425586,4.7,Round,VS1,G,None,Ideal,62.6,None,1.0,Excellent,Excellent,56.0,"$132,816"
LD13394887,3.23,Round,FL,D,None,Ideal,62.2,None,1.01,Excellent,Excellent,57.0,"$132,422"
LD13383744,4.11,Round,VVS2,F,None,Ideal,60.5,None,1.01,Excellent,Excellent,60.0,"$132,400"
LD00035192,4.01,Round,VS1,F,None,Ideal,62.6,None,1.0,Excellent,Excellent,56.0,"$132,230"
LD12571443,5.02,Round,SI1,E,None,Ideal,62.9,None,1.01,Excellent,Excellent,56.0,"$132,157"
LD04485554,3.13,Round,VVS2,E,None,Ideal,60.7,None,1.01,Excellent,Excellent,57.0,"$131,694"
LD11061039,4.55,Round,VS1,F,None,Ideal,61.1,Faint,1.0,Excellent,Excellent,58.0,"$131,424"
LD13943877,4.0,Round,VVS1,F,None,Ideal,63.3,None,1.01,Excellent,Excellent,57.0,"$131,409"
LD12579615,3.11,Round,VVS1,D,None,Ideal,60.3,None,1.01,Excellent,Excellent,59.0,"$131,273"
LD13658822,7.02,Round,SI1,I,None,Ideal,59.7,Faint,1.0,Excellent,Excellent,61.0,"$131,086"
LD13913663,7.04,Round,SI1,J,None,Ideal,59.3,None,1.0,Excellent,Excellent,60.0,"$130,405"
LD12301950,3.56,Round,IF,E,None,Ideal,62.6,None,1.01,Excellent,Excellent,55.0,"$130,197"
LD09729137,4.04,Round,VVS2,F,None,Ideal,62.6,Faint,1.01,Excellent,Excellent,57.0,"$129,260"
LD11761608,4.02,Round,VVS2,F,None,Ideal,62.2,Medium,1.01,Excellent,Excellent,57.0,"$128,382"
LD08903838,4.28,Round,VVS2,G,None,Ideal,59.0,None,1.0,Excellent,Excellent,59.0,"$128,037"
LD08846409,3.7,Round,VVS2,E,None,Ideal,59.5,None,1.0,Excellent,Excellent,60.0,"$127,384"
LD13212810,5.43,Round,SI2,D,None,Ideal,61.7,None,1.01,Excellent,Excellent,60.0,"$127,246"
LD01307353,3.05,Round,IF,F,None,Ideal,62.3,None,1.01,Excellent,Excellent,55.0,"$126,953"
LD11964442,7.15,Round,VS2,J,None,Ideal,59.5,None,1.0,Excellent,Excellent,59.0,"$126,820"
LD13973399,4.42,Round,VS1,F,None,Ideal,62.4,None,1.01,Excellent,Excellent,58.0,"$126,739"
LD12582567,5.1,Round,VS1,H,None,Ideal,61.3,None,1.0,Excellent,Excellent,59.0,"$126,721"
LD13692376,4.73,Round,VVS2,H,None,Ideal,62.1,None,1.01,Excellent,Excellent,57.0,"$126,610"
LD13697954,5.01,Round,VS2,E,None,Very Good,64.6,None,1.01,Excellent,Very Good,60.0,"$126,463"
LD13307005,3.51,Round,VVS1,D,None,Ideal,62.6,None,1.01,Excellent,Excellent,57.0,"$126,243"
LD11132678,3.56,Round,VVS1,E,None,Ideal,62.3,None,1.01,Excellent,Excellent,59.0,"$126,109"
LD13263647,5.47,Round,VVS2,I,None,Ideal,60.1,None,1.0,Excellent,Excellent,60.0,"$125,888"
LD13426712,7.01,Round,SI1,I,None,Ideal,60.6,None,1.01,Excellent,Excellent,59.0,"$125,562"
LD03782540,3.7,Round,VVS1,E,None,Ideal,62.1,Medium,1.01,Very Good,Excellent,57.0,"$125,540"
LD11610124,4.53,Round,VS1,F,None,Very Good,60.1,Faint,1.01,Very Good,Good,63.0,"$125,490"
LD13272736,6.93,Round,SI1,H,None,Ideal,60.0,None,1.01,Excellent,Excellent,60.0,"$125,340"
LD13920741,6.16,Round,SI2,G,None,Ideal,60.8,None,1.0,Very Good,Excellent,61.0,"$125,084"
LD13325251,5.21,Round,SI1,I,None,Ideal,62.4,Faint,1.01,Excellent,Excellent,57.0,"$124,962"
LD09684512,3.23,Round,VVS1,E,None,Ideal,59.0,None,1.01,Excellent,Excellent,59.0,"$124,768"
LD12891047,7.62,Round,VS1,J,None,Ideal,61.8,Medium,1.0,Excellent,Excellent,56.0,"$124,503"
LD07471966,4.4,Round,VS1,E,None,Ideal,61.8,Medium,1.0,Excellent,Excellent,57.0,"$124,354"
LD12910680,5.02,Round,VS1,H,None,Ideal,62.7,None,1.01,Excellent,Excellent,57.0,"$124,340"
LD10409228,3.51,Round,VVS1,E,None,Ideal,62.5,None,1.0,Excellent,Excellent,58.0,"$124,338"
LD12394530,5.14,Round,VVS2,I,None,Ideal,60.8,None,1.01,Excellent,Excellent,60.0,"$123,838"
LD13507058,3.81,Round,VVS1,D,None,Ideal,62.7,Faint,1.01,Excellent,Excellent,55.0,"$123,054"
LD11601661,5.08,Round,VS2,H,None,Ideal,61.4,Faint,1.0,Excellent,Excellent,60.0,"$122,920"
LD07204609,4.02,Round,VS2,E,None,Ideal,62.0,None,1.0,Excellent,Excellent,57.0,"$122,574"
LD13389581,5.21,Round,SI1,F,None,Ideal,61.0,Faint,1.01,Excellent,Excellent,59.0,"$122,524"
LD12713422,5.07,Round,SI1,F,None,Ideal,60.1,None,1.01,Excellent,Excellent,60.0,"$122,266"
LD02274518,3.55,Round,VS2,D,None,Ideal,59.8,None,1.01,Excellent,Excellent,61.0,"$121,570"
LD05880710,4.95,Round,VS1,H,None,Ideal,60.3,Faint,1.01,Excellent,Excellent,60.0,"$121,493"
LD11550807,5.04,Round,VS2,H,None,Ideal,58.9,None,1.0,Excellent,Excellent,59.0,"$121,429"
LD11618455,7.09,Round,SI1,J,None,Ideal,59.5,None,1.0,Excellent,Excellent,60.0,"$121,420"
LD13520206,5.02,Round,VVS2,I,None,Ideal,63.1,None,1.01,Excellent,Excellent,57.0,"$121,341"
LD10563985,3.51,Round,VVS2,D,None,Ideal,61.7,None,1.01,Excellent,Excellent,59.0,"$121,306"
LD13573041,5.03,Round,VS2,H,None,Ideal,61.4,None,1.01,Excellent,Excellent,59.0,"$121,189"
LD12592624,4.01,Round,VS2,E,None,Ideal,60.7,None,1.0,Excellent,Excellent,57.0,"$121,047"
LD13957191,6.02,Round,SI1,G,None,Ideal,61.2,Medium,1.01,Excellent,Excellent,58.0,"$120,865"
LD09875100,3.29,Round,VVS2,D,None,Ideal,59.2,None,1.01,Excellent,Excellent,60.0,"$120,821"
LD13363460,3.03,Round,FL,D,None,Ideal,61.2,None,1.0,Excellent,Excellent,60.0,"$120,768"
LD13254305,4.41,Round,VVS2,F,None,Ideal,62.7,Faint,1.0,Excellent,Excellent,57.0,"$120,717"
LD13389580,5.04,Round,SI1,F,None,Ideal,59.3,None,1.0,Excellent,Excellent,60.0,"$119,781"
LD09563867,3.04,Round,VVS1,D,None,Ideal,61.1,Faint,1.0,Excellent,Excellent,59.0,"$119,698"
LD13143425,3.52,Round,IF,E,None,Ideal,62.6,None,1.01,Excellent,Excellent,57.0,"$119,663"
LD13164780,7.33,Round,SI1,J,None,Ideal,59.8,None,1.0,Excellent,Excellent,60.0,"$119,552"
LD13498406,4.01,Round,VS1,E,None,Ideal,62.6,None,1.01,Excellent,Excellent,57.0,"$119,240"
LD13346696,5.71,Round,VS2,I,None,Ideal,60.0,None,1.0,Excellent,Excellent,61.0,"$118,870"
LD05101212,5.01,Round,VS1,H,None,Ideal,62.7,None,1.0,Excellent,Very Good,56.0,"$118,557"
LD13301610,3.64,Round,IF,F,None,Ideal,62.7,None,1.01,Excellent,Excellent,57.0,"$118,311"
LD10629854,4.17,Round,VS1,F,None,Ideal,62.5,None,1.01,Excellent,Excellent,56.0,"$118,094"
LD13372487,4.11,Round,VS2,E,None,Ideal,61.4,None,1.01,Excellent,Excellent,59.0,"$117,947"
LD13578525,5.03,Round,SI1,F,None,Ideal,62.5,None,1.01,Excellent,Excellent,56.0,"$117,785"
LD10502158,7.02,Round,VS2,J,None,Ideal,62.4,None,1.0,Excellent,Excellent,58.0,"$117,645"
LD12418457,3.13,Round,VVS1,E,None,Ideal,61.5,None,1.01,Excellent,Excellent,57.0,"$117,637"
LD00074347,3.52,Round,VVS2,D,None,Ideal,62.2,Faint,1.0,Excellent,Excellent,58.0,"$117,560"
LD13667759,4.02,Round,VVS2,G,None,Ideal,62.2,None,1.01,Excellent,Excellent,55.0,"$117,479"
LD13702073,5.0,Round,VS2,D,None,Very Good,61.5,Medium,1.0,Excellent,Excellent,60.0,"$117,285"
LD13144842,4.21,Round,VS1,E,None,Ideal,62.2,None,1.01,Excellent,Excellent,59.0,"$116,595"
LD06536679,3.81,Round,VVS1,D,None,Ideal,61.5,Strong,1.01,Excellent,Excellent,57.0,"$116,514"
LD12944805,3.9,Round,VVS1,F,None,Ideal,62.7,Faint,1.01,Excellent,Excellent,54.0,"$116,064"
LD13969657,3.35,Round,VVS1,D,None,Very Good,62.0,None,1.01,Excellent,Excellent,59.0,"$115,719"
LD02222774,3.01,Round,VVS1,F,None,Good,62.5,None,1.02,Very Good,Good,59.0,"$115,584"
LD13389582,5.1,Round,VS2,H,None,Ideal,59.8,None,1.0,Excellent,Excellent,58.0,"$115,539"
LD13701973,6.2,Round,VS1,I,None,Ideal,62.1,Faint,1.0,Excellent,Excellent,59.0,"$115,207"
LD12004383,4.01,Round,VS2,E,None,Very Good,57.7,Faint,1.0,Excellent,Excellent,62.0,"$115,199"
LD13598807,5.11,Round,VS1,I,None,Ideal,60.8,None,1.0,Excellent,Excellent,60.0,"$115,173"
LD13880207,5.45,Round,VVS1,I,None,Ideal,61.2,None,1.0,Excellent,Excellent,57.0,"$115,143"
LD13354955,3.7,Round,VVS1,F,None,Very Good,62.7,None,1.01,Excellent,Excellent,58.0,"$115,096"
LD13214771,5.01,Round,SI1,E,None,Ideal,62.6,None,1.01,Excellent,Excellent,56.0,"$114,612"
LD13934402,3.02,Round,IF,D,None,Ideal,61.2,None,1.0,Excellent,Excellent,59.0,"$114,604"
LD13068994,7.09,Round,VS2,K,Very Small,Ideal,59.1,None,1.0,Excellent,Excellent,60.0,"$114,347"
LD11999207,7.01,Round,VS2,K,None,Ideal,58.7,None,1.01,Excellent,Excellent,61.0,"$113,340"
LD13124040,3.7,Round,VVS1,F,None,Ideal,62.8,None,1.01,Excellent,Excellent,56.0,"$112,829"
LD10375858,3.02,Round,VVS2,D,None,Ideal,62.5,None,1.0,Excellent,Excellent,59.0,"$112,588"
LD13252762,5.72,Round,VS1,I,None,Ideal,61.1,None,1.01,Excellent,Excellent,61.0,"$112,566"
LD13346136,5.08,Round,VS1,H,None,Ideal,62.7,Faint,1.0,Excellent,Excellent,57.0,"$112,322"
LD12292294,4.01,Round,VS1,G,None,Ideal,62.8,None,1.01,Excellent,Excellent,58.0,"$112,140"
LD12418438,3.01,Round,VVS1,E,None,Ideal,62.7,None,1.01,Excellent,Excellent,56.0,"$111,978"
LD11604528,5.02,Round,VS2,H,None,Ideal,62.0,None,1.0,Excellent,Excellent,59.0,"$111,561"
LD11975684,4.01,Round,VS1,F,None,Ideal,61.2,Faint,1.0,Excellent,Excellent,61.0,"$111,005"
LD12675131,3.44,Round,VVS1,F,None,Ideal,62.5,None,1.01,Excellent,Excellent,58.0,"$110,630"
LD12702613,5.71,Round,VS1,I,Very Small,Ideal,61.1,None,1.0,Excellent,Excellent,57.0,"$110,449"
LD10709047,4.81,Round,VS1,H,None,Ideal,61.7,None,1.01,Excellent,Excellent,57.0,"$110,209"
LD12823139,3.19,Round,VVS1,E,None,Ideal,61.6,None,1.01,Excellent,Excellent,59.0,"$109,902"
LD10538261,4.03,Round,VS1,D,None,Ideal,59.9,Medium,1.0,Excellent,Excellent,60.0,"$109,838"
LD10884002,5.01,Round,SI1,G,None,Very Good,58.1,None,1.0,Excellent,Excellent,61.0,"$109,495"
LD13234739,6.1,Round,VVS2,J,None,Ideal,58.2,None,1.0,Excellent,Excellent,62.0,"$109,387"
LD13921609,5.01,Round,SI1,F,None,Ideal,62.7,None,1.01,Excellent,Excellent,58.0,"$109,262"
LD13542270,7.52,Round,SI1,K,None,Ideal,62.2,None,1.0,Excellent,Excellent,58.0,"$108,956"
LD13954964,2.93,Round,FL,D,None,Ideal,62.8,None,1.01,Excellent,Excellent,57.0,"$108,863"
LD11588514,4.01,Round,VS1,G,None,Ideal,61.2,None,1.0,Excellent,Excellent,59.0,"$108,841"
LD13360105,3.12,Round,VVS1,D,None,Very Good,62.8,None,1.01,Excellent,Excellent,58.0,"$108,612"
LD00035191,4.67,Round,VS2,G,Very Small,Very Good,57.6,Faint,1.01,Very Good,Very Good,66.0,"$108,432"
LD12020177,4.02,Round,VS2,G,None,Ideal,62.3,None,1.0,Excellent,Excellent,59.0,"$108,404"
LD13181867,3.16,Round,VVS1,D,None,Ideal,62.5,None,1.01,Excellent,Excellent,55.0,"$108,001"
LD11540359,4.06,Round,VS2,F,None,Ideal,62.8,Faint,1.0,Excellent,Excellent,58.0,"$107,888"
LD10259623,3.34,Round,VVS1,E,None,Ideal,58.6,Faint,1.0,Excellent,Excellent,60.0,"$107,221"
LD10799834,3.71,Round,VVS2,F,None,Ideal,61.8,Faint,1.01,Excellent,Excellent,61.0,"$107,176"
LD12818948,5.5,Round,SI1,G,None,Ideal,62.5,Medium Blue,1.01,Excellent,Excellent,57.0,"$107,078"
LD13260628,5.34,Round,VS2,I,None,Ideal,61.6,None,1.01,Excellent,Excellent,58.0,"$106,853"
LD12596008,3.06,Round,VVS1,D,None,Very Good,62.1,None,1.0,Excellent,Excellent,58.0,"$106,819"
LD12814163,3.63,Round,VVS2,D,None,Ideal,61.5,None,1.0,Excellent,Excellent,59.0,"$106,617"
LD13625987,3.01,Round,VVS1,F,None,Ideal,61.2,None,1.0,Excellent,Excellent,58.0,"$106,499"
LD13494433,3.5,Round,VVS1,F,None,Very Good,62.3,None,1.01,Excellent,Excellent,58.0,"$106,408"
LD13972166,5.02,Round,VS1,H,None,Very Good,64.2,None,1.01,Excellent,Excellent,60.0,"$106,272"
LD13643097,4.0,Round,VS1,F,None,Ideal,57.9,None,1.01,Excellent,Excellent,60.0,"$106,200"
LD13265354,7.06,Round,VS2,J,None,Ideal,62.4,Strong Blue,1.0,Excellent,Excellent,57.0,"$105,996"
LD04085481,3.01,Round,VVS1,E,None,Ideal,61.9,None,1.01,Excellent,Excellent,60.0,"$105,271"
LD12593472,3.52,Round,VVS2,E,None,Ideal,62.7,None,1.0,Excellent,Excellent,57.0,"$104,966"
LD11550803,3.28,Round,VVS2,D,None,Ideal,61.3,None,1.0,Excellent,Excellent,59.0,"$104,933"
LD03029283,5.2,Round,IF,K,None,Ideal,60.8,None,1.01,Excellent,Excellent,59.0,"$104,674"
LD13001086,3.51,Round,VVS2,E,None,Ideal,62.7,None,1.01,Excellent,Excellent,56.0,"$104,668"
LD13425694,3.8,Round,VVS2,F,None,Ideal,60.7,Faint,1.0,Excellent,Excellent,57.0,"$104,585"
LD13939369,6.02,Round,SI1,I,None,Ideal,60.6,None,1.0,Excellent,Excellent,58.0,"$104,267"
LD11007903,3.01,Round,VVS2,D,None,Ideal,62.7,None,1.0,Excellent,Excellent,56.0,"$104,062"
LD11864588,5.67,Round,VVS2,J,None,Ideal,62.7,None,1.01,Excellent,Excellent,57.0,"$104,004"
LD13541950,5.01,Round,SI1,G,None,Ideal,63.3,None,1.01,Excellent,Excellent,57.0,"$103,947"
LD13968129,3.25,Round,VVS2,D,None,Ideal,61.9,None,1.01,Excellent,Excellent,58.0,"$103,740"
LD10949107,4.81,Round,SI1,G,None,Ideal,62.4,None,1.01,Excellent,Excellent,58.0,"$103,697"
LD13943714,3.51,Round,VVS1,E,None,Ideal,61.0,None,1.0,Excellent,Excellent,59.0,"$103,615"
LD12705129,5.01,Round,SI1,F,None,Very Good,64.9,None,1.01,Very Good,Very Good,55.0,"$103,116"
LD10320202,4.67,Round,VVS2,H,Very Small,Ideal,58.2,Faint,1.0,Excellent,Excellent,60.0,"$102,497"
LD13180105,6.06,Round,VS1,J,None,Ideal,62.8,None,1.0,Excellent,Excellent,57.0,"$102,457"
LD13341246,5.3,Round,SI1,F,None,Ideal,59.6,Medium Blue,1.01,Excellent,Excellent,55.0,"$102,317"
LD13964091,3.01,Round,IF,D,None,Ideal,63.3,None,1.02,Excellent,Very Good,57.0,"$101,985"
LD13667147,3.01,Round,IF,F,None,Ideal,62.4,None,1.01,Excellent,Excellent,57.0,"$101,979"
LD13335982,5.08,Round,VS1,I,None,Ideal,59.5,None,1.01,Excellent,Excellent,60.0,"$101,828"
LD13679956,5.03,Round,VS2,I,None,Ideal,62.4,None,1.01,Excellent,Excellent,59.0,"$101,602"
LD02145191,3.0,Round,IF,F,Very Small,Ideal,60.2,Faint,1.01,Excellent,Very Good,59.0,"$101,459"
LD09867718,4.01,Round,VS1,F,Very Small,Very Good,62.9,Faint,1.01,Very Good,Very Good,51.0,"$101,340"
LD13941281,6.01,Round,VS1,J,None,Ideal,61.4,None,1.01,Excellent,Excellent,61.0,"$101,250"
LD13205348,3.4,Round,VVS2,D,None,Ideal,62.1,None,1.0,Excellent,Excellent,57.0,"$101,194"
LD09761124,4.03,Round,VS1,G,None,Ideal,62.2,Faint,1.0,Excellent,Excellent,57.0,"$100,986"
LD13968142,4.3,Round,VS1,G,None,Ideal,62.0,Faint,1.01,Excellent,Excellent,58.0,"$100,970"
LD11485888,4.51,Round,VS1,H,None,Ideal,62.5,None,1.01,Excellent,Excellent,59.0,"$100,897"
LD09961102,4.33,Round,VS1,G,None,Ideal,62.0,Medium,1.0,Excellent,Excellent,57.0,"$100,556"
LD13426711,7.03,Round,SI1,J,None,Ideal,60.7,Faint,1.0,Excellent,Excellent,59.0,"$100,428"
LD12827721,3.57,Round,VVS2,E,None,Ideal,61.2,None,1.0,Excellent,Excellent,59.0,"$100,117"
LD10563984,3.5,Round,VS1,D,None,Ideal,61.0,None,1.01,Excellent,Excellent,60.0,"$99,960"
LD13138900,4.01,Round,VS1,F,None,Ideal,62.5,Faint,1.0,Excellent,Excellent,59.0,"$99,789"
LD11614802,5.03,Round,VS2,H,None,Ideal,61.3,Strong,1.01,Very Good,Excellent,59.0,"$99,490"
LD11082492,3.07,Round,VVS1,E,None,Ideal,62.8,None,1.01,Excellent,Excellent,57.0,"$99,356"
LD12972292,5.01,Round,VS2,I,None,Very Good,60.7,Faint,1.0,Excellent,Very Good,55.0,"$99,022"
LD13389894,3.22,Round,VVS1,F,None,Ideal,62.6,None,1.0,Excellent,Excellent,57.0,"$98,918"
LD01844570,3.0,Round,VS1,D,Very Small,Very Good,61.4,None,1.01,Very Good,Good,61.0,"$98,901"
LD09977468,5.5,Round,VS2,I,None,Ideal,62.5,None,1.01,Excellent,Excellent,58.0,"$98,890"
LD11314162,3.4,Round,VVS1,E,None,Ideal,62.7,None,1.01,Excellent,Excellent,59.0,"$98,736"
LD13505923,5.01,Round,VVS2,I,None,Ideal,61.5,None,1.01,Excellent,Excellent,60.0,"$98,593"
LD13130587,5.35,Round,VS2,G,None,Ideal,61.7,Medium,1.01,Excellent,Excellent,59.0,"$98,477"
LD13808566,3.2,Round,VVS2,D,None,Ideal,62.8,None,1.01,Excellent,Excellent,55.0,"$98,304"
LD13558427,5.06,Round,VS1,I,None,Ideal,62.2,None,1.01,Excellent,Excellent,58.0,"$98,256"
LD13950209,8.01,Round,SI2,K,None,Ideal,58.5,None,1.0,Excellent,Excellent,61.0,"$98,119"
LD12524474,5.61,Round,SI1,H,None,Ideal,62.1,None,1.0,Excellent,Excellent,57.0,"$98,035"
LD12387505,4.01,Round,VS1,G,None,Ideal,62.6,None,1.01,Excellent,Excellent,58.0,"$98,004"
LD12730392,4.16,Round,SI1,D,None,Ideal,62.6,None,1.0,Excellent,Excellent,56.0,"$97,869"
LD13964038,3.71,Round,VVS2,E,None,Ideal,62.7,None,1.01,Excellent,Excellent,58.0,"$97,850"
LD13518646,5.01,Round,VS1,I,None,Ideal,63.0,None,1.01,Excellent,Excellent,57.0,"$97,751"
LD08179410,3.82,Round,VS2,F,None,Ideal,62.5,None,1.01,Excellent,Excellent,57.0,"$97,731"
LD12765598,5.02,Round,SI1,H,None,Ideal,61.6,Faint,1.01,Excellent,Excellent,60.0,"$97,270"
LD12758483,3.51,Round,VVS2,F,None,Ideal,62.5,None,1.01,Excellent,Excellent,57.0,"$97,166"
LD11553422,3.02,Round,VVS1,F,None,Ideal,61.2,None,1.0,Excellent,Excellent,60.0,"$97,123"
LD12675130,3.5,Round,VVS2,F,None,Ideal,62.7,None,1.01,Excellent,Excellent,59.0,"$96,890"
LD13132883,4.6,Round,VS2,G,None,Ideal,62.8,Faint,1.01,Excellent,Excellent,57.0,"$96,727"
LD09453998,4.51,Round,VS1,H,None,Ideal,61.4,None,1.0,Excellent,Excellent,59.0,"$96,446"
LD12752827,3.77,Round,VS1,E,None,Ideal,62.6,None,1.0,Excellent,Excellent,58.0,"$96,271"
LD13344042,3.23,Round,VVS2,E,None,Ideal,62.0,None,1.0,Excellent,Excellent,57.0,"$95,737"
LD12418487,3.33,Round,IF,G,None,Ideal,61.2,None,1.01,Excellent,Excellent,59.0,"$95,526"
LD12199076,2.9,Round,VVS1,D,None,Ideal,62.5,None,1.01,Excellent,Excellent,56.0,"$95,213"
LD12563615,7.01,Round,SI2,J,None,Ideal,62.9,None,1.01,Excellent,Excellent,57.0,"$94,937"
LD13970459,4.01,Round,VS2,F,None,Ideal,63.3,None,1.01,Excellent,Excellent,56.0,"$94,683"
LD13346540,5.0,Round,VS2,I,None,Ideal,62.8,Faint,1.01,Excellent,Excellent,57.0,"$94,650"
LD13943605,3.4,Round,IF,F,None,Ideal,60.1,None,1.01,Excellent,Excellent,60.0,"$94,643"
LD12404024,5.17,Round,VS2,I,None,Ideal,61.6,Faint,1.01,Excellent,Excellent,59.0,"$94,607"
LD13345871,5.01,Round,VS1,I,Very Small,Very Good,61.0,None,1.0,Very Good,Very Good,60.0,"$94,375"
LD10794386,4.01,Round,VS2,E,None,Ideal,62.7,Medium,1.01,Excellent,Excellent,56.0,"$93,897"
LD13922736,3.95,Round,VS2,F,None,Ideal,62.4,None,1.01,Excellent,Excellent,59.0,"$93,799"
LD13203771,5.0,Round,VVS1,I,None,Very Good,58.3,None,1.01,Excellent,Very Good,65.0,"$93,710"
LD02543690,6.09,Round,VS2,K,None,Ideal,60.2,None,1.0,Excellent,Excellent,59.0,"$93,662"
LD13662440,3.02,Round,VVS2,D,Very Small,Ideal,60.7,None,1.0,Excellent,Excellent,57.0,"$93,304"
LD05864489,5.08,Round,VS2,J,None,Ideal,59.8,None,1.01,Excellent,Excellent,58.0,"$93,212"
LD13970460,2.83,Round,VVS1,D,None,Ideal,62.5,None,1.01,Excellent,Excellent,57.0,"$92,915"
LD13346765,6.12,Round,VS2,K,Very Small,Very Good,58.6,None,1.0,Very Good,Very Good,65.0,"$92,909"
LD10171077,5.02,Round,SI2,F,None,Ideal,61.4,Faint,1.0,Excellent,Excellent,59.0,"$92,899"
LD11608634,3.43,Round,VS1,D,None,Ideal,62.0,None,1.01,Excellent,Excellent,59.0,"$92,209"
LD13636137,4.61,Round,VS2,H,None,Ideal,62.4,None,1.0,Excellent,Excellent,58.0,"$92,193"
LD13256924,4.02,Round,VS1,D,None,Very Good,61.6,Strong,1.01,Excellent,Very Good,57.0,"$92,187"
LD13513208,6.04,Round,VS2,J,None,Ideal,61.1,Medium,1.0,Excellent,Excellent,59.0,"$92,009"
LD00033584,4.03,Round,VS1,G,None,Ideal,62.4,None,1.0,Excellent,Excellent,57.0,"$91,982"
LD12514972,2.8,Round,VVS1,D,None,Ideal,62.1,None,1.0,Excellent,Excellent,56.0,"$91,930"
LD12726051,5.01,Round,SI1,H,None,Ideal,60.0,None,1.0,Excellent,Excellent,60.0,"$91,927"
LD13949987,4.5,Round,SI1,F,None,Ideal,61.9,None,1.0,Excellent,Excellent,60.0,"$91,598"
LD13346782,3.52,Round,VS1,F,Very Small,Good,58.8,Faint,1.01,Good,Good,66.0,"$91,466"
LD13194113,3.12,Round,VVS2,D,None,Very Good,60.9,None,1.01,Excellent,Excellent,59.0,"$91,347"
LD13955958,5.07,Round,VS2,I,None,Ideal,62.5,None,1.01,Excellent,Excellent,58.0,"$91,159"
LD13185419,3.08,Round,VVS2,D,None,Very Good,61.4,None,1.01,Excellent,Excellent,58.0,"$91,081"
LD11605953,3.13,Round,VVS1,E,None,Ideal,62.1,Faint,1.0,Excellent,Excellent,58.0,"$90,875"
LD13360652,3.58,Round,VVS2,G,None,Ideal,60.4,None,1.0,Excellent,Excellent,58.0,"$90,867"
LD12976309,3.05,Round,IF,E,None,Ideal,62.2,None,1.0,Excellent,Excellent,58.0,"$90,798"
LD13422740,4.59,Round,VS2,G,None,Ideal,62.7,None,1.0,Excellent,Excellent,57.0,"$90,552"
LD13435886,4.23,Round,VVS2,H,None,Ideal,60.7,None,1.0,Excellent,Excellent,60.0,"$90,459"
LD12880668,3.7,Round,VS1,G,None,Ideal,62.7,None,1.0,Excellent,Excellent,56.0,"$90,268"
LD11748640,6.02,Round,VS2,J,None,Ideal,63.0,Faint,1.01,Excellent,Excellent,58.0,"$90,226"
LD08490811,3.25,Round,IF,E,None,Ideal,62.7,Medium,1.0,Excellent,Excellent,57.0,"$90,053"
LD13518983,3.5,Round,VVS2,E,None,Ideal,62.7,None,1.01,Excellent,Excellent,57.0,"$89,938"
LD08690303,3.71,Round,VS1,F,None,Ideal,61.9,Medium,1.0,Excellent,Excellent,56.0,"$89,852"
LD07989181,3.7,Round,VS2,E,None,Ideal,59.3,None,1.0,Excellent,Excellent,60.0,"$89,741"
LD13659663,3.5,Round,VS1,E,None,Ideal,62.8,None,1.01,Excellent,Excellent,59.0,"$89,670"
LD12944071,4.25,Round,VS1,G,None,Ideal,62.1,Faint,1.01,Excellent,Excellent,59.0,"$89,642"
LD12780345,3.09,Round,VS1,D,None,Ideal,61.8,None,1.01,Excellent,Excellent,59.0,"$89,474"
LD08378767,3.13,Round,VS1,E,None,Ideal,62.3,None,1.0,Excellent,Excellent,55.0,"$89,243"
LD12005949,5.06,Round,VS2,I,None,Ideal,62.4,Medium,1.0,Excellent,Excellent,57.0,"$88,807"
LD04384669,2.25,Round,FL,D,None,Ideal,60.7,None,1.0,Excellent,Excellent,59.0,"$88,536"
LD12870051,3.34,Round,VS1,E,None,Ideal,60.0,None,1.0,Excellent,Excellent,60.0,"$88,496"
LD13111912,3.5,Round,VS1,D,None,Ideal,62.9,None,1.01,Excellent,Excellent,59.0,"$88,393"
